,ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
467,477124233928032686!,system_10,0.0,0.805981,2.051406,0.909392,0.192044,0.699795,0.012359,0.955703,0.204403,0.572394,0.003629,0.565416,0.005495,0.051007,0.581325,0.002509,0.264499,-0.3062448389828205,-0.5157977342605591,0.2145939627662301,-0.5163575783371925,0.08571830671280622,-0.157108623534441,-0.28975265473127365,-0.20673975348472595
468,223553906077462328!,system_10,0.0,0.117967,1.143924,0.138604,0.041574,0.012209,0.340142,0.34266,0.752503,0.306304,0.13051,0.350836,0.060595,0.004465,0.802182,0.607837,0.518292,-0.10341796092689037,-0.7722099423408508,0.34131933748722076,-1.9169909060001373,0.6437680050730705,0.39532454684376717,0.12294214591383934,-0.5014146268367767
469,896927640652304959!,system_10,0.0,0.119231,2.196413,0.072138,0.248676,0.258512,0.130152,0.018311,0.11857,0.696185,0.098786,0.141413,0.200269,0.204074,0.863466,0.296213,0.025445,-0.45064671989530325,-0.9289194941520691,2.195408672094345,1.2378408163785934,-1.9052475094795227,0.3024388374760747,0.5582850072532892,0.7538237534463406
470,265592675866764349!,system_10,0.0,0.554585,1.829601,0.22496,0.99636,0.28629,0.025639,0.52386,0.446034,0.61173,0.09507,0.241002,0.170099,0.491654,0.030535,0.009318,0.037044,-0.40742890164256096,-0.6344333440065384,1.0683973729610443,0.28243920020759106,-0.5391020886600018,0.3403536509722471,-0.1442889515310526,0.1681822808459401
471,1263073295189732803!,system_10,0.0,0.051378,1.97632,0.959296,0.547144,0.14291,0.096416,0.849164,0.752611,0.892135,0.476512,0.310577,0.116929,0.332206,0.182797,0.516908,0.281133,-0.1957297744229436,-0.7138652876019478,2.6151008009910583,1.5711342841386795,-2.0949661433696747,0.016032928600907326,0.3587530888617039,0.655886135995388
472,248304309181284973!,system_10,0.0,0.051682,1.552979,0.253729,0.008801,0.212398,0.022543,0.633071,0.000263,0.405215,0.021261,0.324891,0.279403,0.069586,0.070611,0.659733,0.000731,-0.033837028313428164,-0.030697441659867764,2.344767242670059,1.079558089375496,-1.780017226934433,-0.22159719659066468,0.8321641609072685,0.8238344565033913
473,758252200404372790!,system_10,0.0,0.339562,1.22684,0.274966,0.272867,0.370521,0.311332,0.152932,0.537683,0.805453,0.205854,6.5e-05,0.117519,0.069739,0.008564,0.197853,0.103995,-0.8334244787693024,-0.7170785814523697,1.4876465946435928,0.5751889450475574,-0.7999788522720337,-0.08625799906440079,0.13118903548456728,0.11914212256669998
474,1276512492980599174!,system_10,0.0,0.839427,0.44941,0.814454,0.488686,0.244459,0.147664,0.902467,0.003071,0.187579,0.10873,0.440001,0.002654,0.533537,0.045198,0.321069,0.128807,0.9965719133615494,0.6110046282410622,-0.9076035171747208,-0.7252168357372284,0.44062282145023346,-0.3341284468770027,-1.3174341917037964,-0.13331176340579987
475,442418331610528876!,system_10,0.0,0.699776,2.310551,0.140556,0.954114,0.378566,0.376876,0.159862,0.041832,0.013898,0.000963,0.384118,0.892722,0.392894,0.108808,0.15542,0.51873,-0.08241547271609306,-0.8110364601016045,2.626215696334839,1.5748630166053772,-2.106477275490761,0.12038227915763855,1.1912513226270676,0.7834743112325668
476,296029171212946115!,system_10,0.0,0.425839,1.45853,0.011008,0.446822,0.903164,0.013235,0.0946,0.009175,0.160838,0.71093,0.114014,0.428028,0.646815,0.05867,0.109744,0.821709,-0.6416063159704208,-0.6104410886764526,3.476446509361267,2.0797061920166016,-4.0019726157188416,-0.02000643126666546,0.883894070982933,1.436723604798317
477,1238427175216246398!,system_10,0.0,0.980796,1.779178,0.162706,0.021294,0.05063,0.917552,0.863179,0.016667,0.220065,0.270841,0.551236,0.02419,0.448916,0.214848,0.000518,6.7e-05,-0.9128012643195689,-1.2384690940380096,1.4078688770532608,0.6983451694250107,-0.8752590715885162,-0.12727389857172966,0.27206572191789746,0.18061266280710697
478,960432309996622923!,system_10,0.0,0.934849,0.053939,0.595777,0.816108,0.22214,0.986684,0.059743,0.144517,0.403358,0.208238,0.079709,0.691719,0.43293,0.010604,0.046921,0.13527,1.0252546668052673,1.269955188035965,0.11396623402833939,0.10821505391504616,0.19817431643605232,-0.739115908741951,-0.19518164917826653,0.14730831794440746
479,907677747643730862!,system_10,0.0,0.000704,0.761735,0.690861,0.065701,0.92377,0.224751,0.139883,0.183747,0.053539,0.035871,0.198712,0.693205,0.459701,0.149994,0.00403,0.01654,-0.3699350580573082,-0.47039081901311874,1.7159408628940582,0.6914147138595581,-0.8132743984460831,-0.25627293065190315,0.3206978589296341,0.21066752914339304
480,2097955769891788521!,system_10,0.0,0.440169,1.499402,0.787919,0.271978,0.564329,0.029255,0.044284,0.272345,0.459175,0.003187,0.349287,0.622005,0.551444,0.274603,0.743252,0.164594,-0.29455992579460144,-0.7979631274938583,1.7060023248195648,0.5138135403394699,-1.2791224271059036,0.11204092670232058,0.05534609779715538,0.7982052862644196
481,1750843142491072914!,system_10,0.0,0.8683,0.330749,0.089626,0.209149,0.989322,0.458878,0.56793,0.922891,0.830818,0.359292,0.235883,0.146023,0.782567,0.116461,0.309993,0.758287,1.656992793083191,-0.0005241776234470308,-0.36319155991077423,-1.7026133835315704,-0.6364731192588806,0.5163968801498413,-1.3113064765930176,-1.3404940366744995
482,328880274287790843!,system_10,0.0,0.005325,1.413448,0.020059,0.110117,0.243687,0.002466,0.35151,0.790846,0.234424,0.367998,0.259173,0.198319,0.216041,0.032573,0.001422,0.689871,-0.4621426910161972,-0.7544349506497383,1.040454849600792,0.7392776906490326,-0.7996954619884491,0.09078682586550713,0.2558804089203477,0.29234099853783846
483,1570924664928426953!,system_10,0.0,0.720104,1.788465,0.294786,0.002704,0.310202,0.183769,0.068852,0.010483,0.482278,0.241621,0.469948,0.488562,0.040411,0.295504,0.194997,0.704515,-0.3142451159656048,-0.325939629226923,2.2994190454483032,1.3801467567682266,-1.3925960958003998,0.05497792549431324,0.7092978060245514,0.42778605595231056
484,111920615143341198!,system_10,0.0,0.000305,1.577283,0.173114,0.57676,0.001334,0.077154,0.631045,0.862451,0.406146,0.111536,0.699663,0.183546,0.018575,0.408075,0.780514,0.050968,-0.6230976209044456,-0.8828181624412537,-0.027411986142396927,-0.4516487345099449,0.24996891152113676,0.03108319267630577,-0.5137057863175869,-0.3021738938987255
485,1679047006030788440!,system_10,0.0,0.28007,0.921258,0.510022,0.096752,0.595768,0.585224,0.001955,0.076883,0.94158,0.394505,0.013369,0.137914,0.735242,0.010545,0.478261,0.413987,-0.7140336632728577,-1.0509225279092789,2.9780064523220062,1.736026555299759,-1.4385899007320404,0.08324520522728562,0.627988513559103,0.8127208724617958
486,27443377662755911!,system_10,0.0,0.146172,1.132634,0.248219,0.06874,0.390607,0.769356,0.413065,0.339405,0.925932,0.733286,0.513882,0.739301,0.000525,0.287227,0.011012,0.780563,-1.555584266781807,-0.5135117918252945,3.444360077381134,2.0129829943180084,-2.6399063169956207,-0.0568844152148813,0.1378819600213319,0.022687972523272038
487,1342087163321721279!,system_10,0.0,0.981706,0.127104,0.321905,0.02586,0.257446,0.806147,0.713202,0.372181,0.082538,0.000337,0.010057,0.182754,0.006234,0.018816,0.043442,0.689345,2.5587888956069946,1.6868528127670288,-1.6404053568840027,-0.8152404874563217,-0.14876574464142323,-0.5222014128230512,-2.2765405476093292,-0.6874011904001236
488,1898461193789396242!,system_10,0.0,0.627203,0.916168,0.351745,0.002124,0.116869,0.331255,0.531088,0.001152,0.365827,0.628641,0.268606,0.007357,0.262183,0.477618,0.767305,0.734808,-0.543683260679245,-0.5994235351681709,1.7365817725658417,1.093923419713974,-1.1759628057479858,0.16863794438540936,0.30068961903452873,0.32024766132235527
489,1447628805259410854!,system_10,0.0,0.495551,1.171925,0.803644,0.738936,0.499069,0.032415,0.09459,0.349269,0.912569,4e-06,0.892682,0.613211,0.041417,0.794852,0.008835,0.092436,-0.11926772445440292,-0.4326395206153393,-0.9473248943686485,-0.6393977403640747,0.3450225181877613,0.8990424871444702,-0.43154826760292053,-0.30352869629859924
490,1433738299600672788!,system_10,0.0,0.85883,1.622335,0.935213,0.879057,0.682307,0.514428,0.975824,0.177144,0.366936,0.071196,0.167085,0.535142,0.006001,0.253956,0.005135,0.286712,-0.5417572930455208,-0.7167312353849411,1.3565810471773148,0.4701763838529587,-0.8898337483406067,-0.16900298930704594,-0.002250485122203827,0.04696423001587391
491,1048216719730253677!,system_10,0.0,0.867916,2.06936,0.027788,0.90616,0.533253,0.068368,0.820659,0.856539,0.528305,0.313749,0.210428,0.107515,0.823176,0.021567,7.3e-05,0.031091,-0.877321720123291,-1.368496984243393,0.8682623952627182,0.5697167189791799,-0.6165307089686394,0.3075779676437378,-0.46566831693053246,-0.0406680079177022
492,1825201698012193846!,system_10,0.0,0.007471,2.225225,0.000562,0.073077,0.000836,0.706784,0.117943,0.023457,0.436806,0.444477,0.267525,0.090736,0.001695,0.035923,0.076455,0.627657,-0.6742899119853973,-0.09529607556760311,3.7959728240966797,2.689288854598999,-3.438336342573166,-0.4953768476843834,1.4506397992372513,1.5938542485237122
493,816252024869661628!,system_10,0.0,0.656208,1.488483,0.054666,0.929591,0.443854,0.645716,0.028485,0.248254,0.114253,0.000484,0.495738,0.039785,0.007078,0.407228,0.142389,0.600038,0.4636441469192505,0.03638756647706032,-0.5331109320977703,-0.2570900246500969,0.05065550468862057,0.844540823251009,-1.2373871803283691,0.10562942177057266
494,1090323349231723859!,system_10,0.0,0.025672,0.989783,0.606151,0.035132,0.406555,0.908178,0.901063,0.231275,0.063161,0.143268,0.004202,0.063819,0.020774,0.037994,0.280218,0.021205,-0.3434001635760069,-0.650569424033165,1.8130935430526733,0.8135752305388451,-1.0313357412815094,0.053226415533572435,0.1257169155869633,0.3620816431939602
495,970054091043609255!,system_10,0.0,0.456139,0.051834,0.000757,0.002202,0.311238,0.429433,0.027505,0.472042,0.603271,0.403032,0.302781,0.069756,0.243863,0.592804,0.331689,0.165429,2.2044866383075714,1.450454205274582,-0.7477675229310989,-0.9666502773761749,0.5398124232888222,-0.3632238656282425,-1.018768697977066,-0.5918674767017365
496,1257459157856080063!,system_10,0.0,0.471846,2.315444,0.867507,0.6463,0.210302,0.490077,0.858407,0.600875,0.812683,0.010059,0.272571,0.602433,0.040264,0.0014,0.206683,0.558595,-0.24243702739477158,-0.2995443232357502,2.101960241794586,1.2965803891420364,-1.6439737379550934,0.23380116699263453,0.49843864142894745,0.7621350884437561
497,384567772396630621!,system_10,0.0,0.55273,0.603089,0.118163,0.424933,0.629729,0.530195,0.952917,0.61365,0.346403,0.051452,0.089178,0.092985,0.336412,0.582484,0.317653,0.005972,1.75350371748209,0.08212943375110626,0.03791384398937225,-1.5965723395347595,0.30988945439457893,0.6995619190856814,-1.579461932182312,-1.1225514933466911
498,986166063029247961!,system_10,0.0,0.515455,1.038586,0.099172,0.164056,0.047995,0.548813,0.000386,0.080251,0.250636,0.059828,0.805429,0.178439,0.226261,0.727586,0.777288,0.698973,-0.3384355865418911,-0.4844577247276902,-0.4107857793569565,-1.3404283894851687,0.639601930975914,0.7047783806920052,-0.46208534575998783,-0.5254832878708839
499,2240693488862953439!,system_10,0.0,0.762209,1.920645,0.638009,0.006155,0.570485,0.961987,0.28621,0.406965,0.310884,0.988103,0.475229,0.198683,0.645035,0.395144,0.447681,0.541593,-1.1551363468170166,-1.016810454428196,4.240153074264526,2.2077150642871857,-2.8917832374572754,-0.11948221130296588,0.6167254075407982,2.061585396528244
500,1054931802040223596!,system_11,0.0,0.242202,0.001364,0.007545,0.384038,0.388182,0.472359,0.157099,0.513103,0.519656,0.805895,0.013146,0.340148,0.410442,0.003684,0.510314,0.860711,0.2736877501010895,-0.05010087415575981,0.25355636700987816,-0.3201475008390844,0.05883048701798543,-0.05493045039474964,0.029494810849428177,0.2689610756933689
501,956997073335917018!,system_11,0.0,0.116516,0.743969,0.689289,0.026525,0.278233,0.1234,0.980001,0.949522,0.567915,0.614719,0.674366,0.816651,0.588038,0.960119,0.330305,0.026901,-0.8028513491153717,-1.9897297620773315,1.242434561252594,-0.20017516613006592,-0.3987755514681339,0.5542607381939888,-0.36580827832221985,-0.3888166546821594
502,537948312785542405!,system_11,0.0,0.328257,0.722501,0.008853,0.444803,0.439216,0.131107,0.029069,0.012867,0.030927,0.030906,0.102884,0.031963,0.130008,0.351405,0.112835,0.732449,0.10654916823841631,-0.08617371181026101,-0.4875165270641446,-0.8395503908395767,0.46887722983956337,0.3346598204225302,-0.4825653210282326,-0.208341958001256
503,1320506917056027414!,system_11,0.0,0.002173,3.021766,0.832684,0.977119,0.025568,0.000176,0.198982,0.798045,0.080108,0.181679,0.927686,3.2e-05,0.839912,0.243106,0.498114,0.683,0.046846478537190706,-0.4909830838441849,1.2513443231582642,0.715732142329216,-0.7209237590432167,-0.34523041546344757,-0.00047884881496429443,0.8318736106157303
504,1783728625431936736!,system_11,0.0,0.361448,0.66793,0.166854,0.207611,0.198132,0.90197,9e-06,0.746539,0.05494,0.76049,0.646576,0.020617,0.14993,0.10386,0.018404,0.205894,-0.4863642379641533,-1.1224849373102188,0.9162975996732712,-0.5301662087440491,-0.22864500805735588,0.24825473874807358,-0.35915961815044284,-0.4102169759571552
505,1742449977776528268!,system_11,0.0,0.630071,0.228355,0.511759,0.684941,0.002466,0.024336,0.01849,0.000118,0.164231,0.530681,0.660007,0.259032,0.358499,0.022219,0.853218,0.109368,0.13731179386377335,0.2055523432791233,-0.31673159822821617,-0.02121367258951068,0.15217599645256996,0.10141756199300289,-0.0021611672709695995,-0.09821322746574879
506,430751905168365358!,system_11,0.0,0.009115,1.037655,0.587438,0.354475,0.002925,0.106317,0.378664,0.291516,0.066589,0.000352,0.446925,0.661543,0.234399,0.960091,0.307979,0.032054,-0.38375793397426605,-0.7749044746160507,0.11585416551679373,-0.36413902789354324,0.31164541840553284,0.2739306893199682,-0.06632630527019501,-0.26115601509809494
507,1482261061085702830!,system_11,0.0,0.673889,0.133373,0.747697,0.022853,0.471619,0.133362,0.25148,0.001034,0.726966,0.779284,0.056491,7.7e-05,0.197273,0.553451,0.400491,0.121691,-0.016326487762853503,0.001970122983038891,0.004260260087903589,0.010137363686226308,-0.003491826180834323,-0.0008329307893291116,-0.004155467089731246,0.004792035804712214
508,71186306820216385!,system_11,0.0,0.889509,0.011831,0.087663,0.581484,0.367867,0.158239,0.299934,0.064754,0.928247,0.781954,0.018834,0.612846,0.532876,0.914524,0.281955,0.09922,0.85849329829216,0.6073581427335739,0.3022826611995697,0.08658992685377598,0.2118127979338169,-0.16115755215287209,-0.17395323514938354,-0.06890253070741892
509,1633345933182657758!,system_11,0.0,0.960518,0.034358,0.58973,0.018723,0.000569,0.787697,0.01286,0.51589,0.056339,0.763386,0.012728,0.299443,0.440678,0.115377,0.166396,0.005765,1.460234820842743,1.703636795282364,0.03232394577935338,0.13958061672747135,0.14601780474185944,-0.45924726128578186,-0.2631140537559986,-0.22060151770710945
510,1510448501012398045!,system_11,0.0,0.90382,3.024391,0.030369,0.402114,0.486732,0.107239,0.417446,0.549795,0.106167,0.056249,0.04925,0.54987,0.995861,0.046988,0.017352,0.681724,-0.22846575919538736,-1.187714695930481,2.8848631978034973,1.6589738428592682,-2.0553769171237946,0.030081203673034906,0.7727667465806007,1.4350290596485138
511,1689972946697733834!,system_11,0.0,0.426176,0.007071,0.004149,0.554569,0.249574,0.072991,0.155754,0.262391,0.017018,0.516418,0.166283,0.936393,0.03108,0.085595,0.567723,0.116097,0.6828574016690254,0.9687700569629669,0.28415028005838394,0.5201484970748425,0.16616558656096458,-0.689004547894001,-0.01704371301457286,0.15797325724270195
512,1804635438908602659!,system_11,0.0,0.415858,1.526758,0.535255,0.004762,0.81818,0.074254,0.516898,0.881633,0.910386,0.589395,0.52791,0.552621,0.623391,0.007494,0.347079,0.30365,-0.8924898281693459,-1.2481618821620941,3.212761640548706,1.4698542058467865,-0.951011411845684,-0.16179348342120647,0.17300494853407145,0.9028407633304596
513,2052522543358456775!,system_11,0.0,0.178071,1.255617,0.119072,0.029689,0.00158,0.049122,0.800942,0.636131,0.462731,0.298723,0.850108,0.027751,0.030757,0.248448,0.000229,0.247485,-0.3938242569565773,-0.7698156014084816,-0.4155571102164686,-0.9343428313732147,0.26086797937750816,0.24808711931109428,-0.14512414578348398,-0.30676929489709437
514,2239423297123333189!,system_11,0.0,0.373262,1.226601,0.003787,0.074575,0.880653,0.893728,0.00368,0.434829,0.548493,0.512634,0.051332,0.943648,0.429128,0.162415,0.805266,0.05916,-2.06130450963974,-0.9297666549682617,4.7125749588012695,1.7645346820354462,-3.2819913625717163,0.8952103517949581,0.38184370193630457,1.1519325375556946
515,1653859595699580737!,system_11,0.0,0.153959,1.843488,9e-06,0.476691,0.572399,0.132186,0.013618,0.489015,0.076307,0.203561,0.426419,0.014655,0.064951,0.048675,0.760737,0.014977,-0.08032396901398897,-0.5014027452562004,1.966509371995926,0.35719556361436844,-0.885162852704525,0.3306933054700494,0.3735739402472973,0.6709664762020111
516,291022785817031260!,system_11,0.0,0.119464,0.179584,0.17778,0.631757,0.351377,1.5e-05,0.000904,0.874414,0.247261,0.119362,0.284219,0.941084,0.000543,0.644626,0.809679,0.57733,1.8871838748455048,0.7325186878442764,0.14661061996594071,-1.8591241836547852,0.5632262751460075,1.5588186383247375,-0.6507465988397598,-0.9293574243783951
517,10608562679864806!,system_11,0.0,0.653349,0.031066,0.111129,0.000737,0.284615,0.042477,0.165437,0.003733,0.245956,0.571948,0.095148,0.010253,0.736397,0.031269,0.939525,0.171789,0.9277871251106262,0.6164839267730713,-0.027594594284892082,-0.3286990597844124,0.1690916996449232,0.004146941006183624,-0.2809377908706665,0.1621191920421552
518,1247322408793595680!,system_11,0.0,0.195511,1.766998,0.148537,0.070323,0.014166,0.080851,0.170524,0.120805,0.023662,0.174181,0.744732,0.476572,0.760764,0.871955,0.018276,0.14879,-0.5201847329735756,-0.9668877422809601,1.0702955722808838,0.4874260351061821,-0.869914099574089,-0.025312922429293394,-0.042325868853367865,0.18278401903808117
519,586247785055191197!,system_11,0.0,0.205058,0.010894,0.078048,0.246589,0.062574,0.102509,0.368078,0.10423,0.35949,0.081464,0.611109,0.98267,0.522833,0.142466,0.787397,0.129506,1.381972759962082,1.298551619052887,0.1710718311369419,-0.2767491973936558,0.21223868429660797,-0.5433043166995049,-0.40414387732744217,0.07242410071194172
520,1483072262188741053!,system_11,0.0,0.216577,1.046143,0.269199,0.059657,0.067225,0.806637,0.068036,0.752909,0.227355,0.03728,0.04651,0.007293,0.928091,0.089875,0.86421,0.545864,-0.8442428559064865,-1.2105310261249542,0.24509041011333466,-0.19558227062225342,-0.1842441614717245,0.5525261759757996,-0.40859804302453995,-0.03808973589912057
521,878463467884758777!,system_11,0.0,0.06019,1.609924,0.076218,0.552862,0.13471,0.001156,0.66399,0.170958,0.098161,0.118528,0.000252,0.719697,0.597138,0.039847,0.356969,0.24172,0.024395433254539967,-0.5982748419046402,2.8821646571159363,1.7342502176761627,-2.7303656935691833,0.06358583085238934,1.2006340250372887,1.1495141694322228
522,1711176600905628690!,system_11,0.0,0.023269,0.860516,0.099136,0.000128,0.073677,0.392139,0.001619,0.011016,0.599442,0.060297,0.148754,0.081585,0.45653,0.066397,0.482481,0.605026,-0.446892574429512,-0.15540328063070774,1.068962961435318,0.8876068294048309,-0.8260854929685593,-0.07704156916588545,0.2253594370558858,0.1445194527041167
523,2025053108468566674!,system_11,0.0,0.124276,0.036782,0.043983,0.000375,0.036339,0.466946,0.792221,0.334962,0.332132,0.081785,0.239984,0.486895,0.474077,0.049121,0.670117,0.226222,1.6682485938072205,1.8039481341838837,-0.5451669245958328,-0.6328131407499313,0.43650130927562714,-0.489257350564003,-0.6715816706418991,-0.17286548390984535
524,1774769805918062891!,system_11,0.0,0.104813,0.611406,0.004782,0.344678,0.858821,0.020591,0.379075,0.001767,0.015028,0.62411,0.862268,0.108812,0.619727,0.220896,0.060205,0.45019,-0.45457181334495544,-0.2272000703960657,0.8236386477947235,0.30036070477217436,-0.6914925649762154,-0.06667275924701244,-0.051460684509947896,0.06957671046257019
525,1773774433420973398!,system_11,0.0,0.33051,0.194408,0.051229,0.006616,0.461521,0.074609,0.235899,0.177197,0.41696,0.740121,0.695428,0.758696,0.066468,0.827911,0.053962,0.159868,0.11285236477851868,-0.08197115734219551,-0.028117185924202204,-0.1013001799583435,0.08179944194853306,0.03503388445824385,-0.025079024955630302,-0.044358291663229465
526,172021635057656015!,system_11,0.0,0.318374,0.009477,0.779789,0.945621,0.116178,0.049377,0.388992,0.044249,0.243769,0.462743,0.003723,0.18112,0.185882,0.004379,0.901389,0.479354,0.7482408732175827,1.6918209195137024,0.23926230613142252,0.8632471710443497,0.6311980523169041,-0.8314407989382744,0.11356714740395546,0.23057904839515686
527,699697215163691641!,system_11,0.0,0.574213,0.004487,0.680502,0.329597,0.281276,0.950056,0.000941,0.095043,0.706872,0.597171,0.595644,0.752063,0.070331,0.408931,0.003813,0.306953,1.23756942152977,1.513252317905426,0.4961138516664505,0.23019178584218025,0.27647867426276207,-1.5201567113399506,0.10395699739456177,0.17857427708804607
528,1466779936134643139!,system_11,0.0,0.002377,0.666959,0.011707,0.426534,0.041847,0.274566,0.220339,0.647236,0.032897,0.1695,0.010954,0.764379,0.867367,0.693814,0.136261,0.078012,-0.9044949263334274,-1.4830259680747986,1.004146732389927,-0.14093655534088612,0.2020674478262663,0.41572651267051697,-0.6273656785488129,-0.05583842028863728
529,1835760205204760088!,system_11,0.0,0.398803,0.066009,0.097455,0.218271,0.615748,0.742516,0.411582,0.099844,0.572796,0.792182,0.454733,0.590402,0.420843,0.620301,0.41616,0.053543,0.7476298958063126,1.054353266954422,0.12920870445668697,0.3860538024455309,0.2862136550247669,-0.5426205918192863,-0.1422530235722661,-0.09127997746691108
530,1227012420019490873!,system_11,0.0,0.014938,0.272507,0.467812,0.002446,0.002311,0.65006,0.170431,0.220558,0.001136,0.242749,0.89957,0.064953,0.066369,0.164052,0.113512,0.0032,1.3948357105255127,0.9698570668697357,-1.1528772711753845,-1.3004895746707916,0.49179812567308545,0.2570949146174826,-1.0673177242279053,-0.17572137154638767
531,2182028890611648422!,system_11,0.0,0.161946,0.011385,0.003149,0.048457,0.069889,0.651861,0.153373,0.313667,0.005404,0.313305,0.002497,0.433639,0.393078,0.074891,0.151307,0.441251,1.4602091312408447,1.5480124056339264,-0.008925652771722525,-0.6711905598640442,0.5422482043504715,-0.47127706557512283,-0.6054074987769127,-0.11234228685498238
532,1216748765636539851!,system_11,0.0,0.251249,0.256204,0.480766,0.068817,0.335404,0.00033,0.017811,0.360518,0.319725,0.845511,0.991786,0.027068,0.146551,0.007486,0.028072,0.732067,0.24674686044454575,0.31844888255000114,-0.35848820954561234,-0.007853294198866934,0.25484027341008186,-0.08414170704782009,0.04475018568336964,4.46555350208655e-06
533,1402632574610241095!,system_11,0.0,0.231663,0.969276,0.427863,0.071921,0.454346,0.552149,0.003437,0.922719,0.0868,0.039586,0.057099,0.391862,0.007508,0.019158,0.870657,0.109673,-0.6875242814421654,-1.0779424160718918,0.4933663457632065,0.05434420704841614,-0.20496379025280476,0.620450384914875,-0.2607223354279995,0.03575519099831581
534,688624042268782325!,system_11,0.0,0.434007,1.046241,0.868682,0.008615,0.777048,0.161481,0.009575,0.096435,0.645673,0.188995,0.981323,0.224434,0.63267,0.001162,0.034364,0.524342,-0.1627734936773777,-0.11460036784410477,0.48638205975294113,0.09582531824707985,-0.2339417189359665,0.07001988496631384,0.021004284964874387,-0.026661514304578304
535,1986394649309526100!,system_11,0.0,0.556187,2.555478,0.421309,0.051999,0.001531,0.876582,0.004382,0.024167,0.251803,0.163092,0.630092,0.114574,0.770264,0.098242,0.057304,0.017347,-0.4407047387212515,-1.0538266897201538,2.848087728023529,1.7638627886772156,-1.6616623401641846,-0.42281287908554077,1.1965287923812866,0.7555847652256489
536,931371318027234307!,system_11,0.0,0.533441,0.128733,0.331273,0.571648,0.677937,0.945163,0.145896,0.046863,0.738167,0.459529,0.109624,0.00221,0.668579,0.942124,0.912902,0.88235,1.1513622552156448,1.0015057921409607,-0.07977739349007607,-0.539151020348072,0.30574511364102364,-0.1263093464076519,-0.6386206448078156,-0.3921320512890816
537,1465463183927313064!,system_11,0.0,0.073145,0.011401,0.831863,0.766766,0.049603,0.050265,0.024949,0.024863,0.16735,0.003265,0.039362,0.000102,0.291037,0.020917,0.346355,0.176395,1.7101730108261108,2.2604886889457703,-0.09326433204114437,-0.34039897099137306,0.45300816744565964,-0.8076336979866028,-0.2706224024295807,0.1759827770292759
538,2127148645810209297!,system_11,0.0,0.472221,0.028171,0.007247,0.033614,0.627996,0.056348,0.284318,0.132304,0.000561,0.714986,0.045635,0.000567,0.006633,0.17775,0.00036,0.09507,1.7015154659748077,1.5870441198349,-0.027445075451396406,-0.1553255682811141,0.4009523317217827,-0.28966716676950455,-0.18255265429615974,0.01991497352719307
539,645386051130597304!,system_11,0.0,0.710172,0.003013,0.445185,0.930493,0.287202,0.187447,0.810962,0.688004,0.972988,0.88686,0.253011,0.098654,0.740658,0.052423,0.899841,0.039444,0.7230154722929001,1.54085773229599,-0.19488798454403877,0.8089593723416328,0.38262706995010376,-0.7578223794698715,0.030988741666078568,-0.08302576979622245
540,569152814102467623!,system_11,0.0,0.073314,0.092181,4.1e-05,0.359648,0.382543,9.5e-05,0.022628,0.657642,0.510968,0.700194,0.716689,0.705714,0.111325,0.292415,0.082466,0.092529,0.8248938322067261,0.17535368725657463,-0.42705679684877396,-0.637018159031868,0.48276960104703903,0.2617165111005306,0.0901253018528223,-0.3108551949262619
541,2036461270577565158!,system_11,0.0,0.692072,0.090613,0.065191,0.136627,0.13123,0.088389,0.004907,0.039083,0.166578,0.929356,0.676509,0.219157,0.215386,0.091893,0.027377,0.68337,0.7342966049909592,0.4694931209087372,-0.3035302497446537,0.03732888214290142,0.23092983663082123,-0.10530729312449694,-0.07777785789221525,0.3644588515162468
542,1542061826524290616!,system_11,0.0,0.377581,0.309161,0.231481,0.008185,0.930432,0.045979,0.012636,0.731327,0.008102,0.343921,0.073701,0.849265,0.089852,0.110386,0.074278,0.100629,-0.3173545114696026,-0.9683223813772202,0.4970680698752403,-0.2548163831233978,0.016086872186861,0.4905177280306816,-0.3273598626255989,-0.020165535155683756
543,161344185054703586!,system_11,0.0,0.359949,1.920948,0.631535,0.595071,0.58541,0.001828,0.297313,0.066938,0.341198,0.214237,0.533701,0.137934,0.00902,0.840422,0.013567,0.040812,-0.27553378231823444,-0.7521063387393951,1.0047947466373444,0.5605962499976158,-0.5237749889492989,-0.028335051611065865,0.09803810645826161,0.2572598550468683
544,1560704936367639779!,system_11,0.0,0.741757,1.016994,0.311338,0.906023,0.008784,0.098562,0.216797,0.137493,0.0154,0.452187,0.007217,0.072682,0.038478,0.321325,0.02989,0.11089,-0.735634446144104,-0.41286617517471313,0.6639620214700699,0.5107736438512802,-0.4916442707180977,0.0663286941125989,0.026452818186953664,0.19479349628090858
545,1294798128758397666!,system_11,0.0,0.050749,0.065901,0.085221,0.033397,0.06002,0.367108,0.060394,0.403972,0.480903,0.841844,0.439424,0.518855,0.274178,0.899092,0.923719,0.157475,0.046541820745915174,-0.06656556483358145,-0.33198948949575424,-0.08105787425301969,0.33987927064299583,1.044614002108574,0.10252723097801208,-0.11836872808635235
546,608037092333608217!,system_11,0.0,0.187231,0.501118,0.886875,0.732045,0.055371,0.278909,0.351053,0.972196,0.023647,0.309958,0.439745,0.782977,0.132824,0.027515,0.025129,0.003601,0.21486988803371787,-0.7474217265844345,-0.4305030573159456,-0.5445894049480557,0.3394075855612755,0.787767082452774,-0.6990173757076263,-0.02692026924341917
